07|Transporte|Nivel general y divisiones COICOP|161.083|4|45|Nacional|Agosto - 2018
08|Comunicación|Nivel general y divisiones COICOP|182.6004|12.4|48.4|Nacional|Agosto - 2018
09|Recreación y cultura|Nivel general y divisiones COICOP|152.1489|3.3|30.7|Nacional|Agosto - 2018
10|Educación|Nivel general y divisiones COICOP|163.8623|1.9|30.8|Nacional|Agosto - 2018
11|Restaurantes y hoteles|Nivel general y divisiones COICOP|147.9425|2.4|29.1|Nacional|Agosto - 2018
04|Vivienda, agua, electricidad, gas y otros combustibles|Nivel general y divisiones COICOP|198.1079|2.3|53.3|Nacional|Septiembre - 2018
06|Salud|Nivel general y divisiones COICOP|163.6215|4.5|34.2|Nacional|Septiembre - 2018
07|Transporte|Nivel general y divisiones COICOP|177.8431|10.4|58.8|Nacional|Septiembre - 2018
08|Comunicación|Nivel general y divisiones COICOP|186.4637|2.1|50|Nacional|Septiembre - 2018
09|Recreación y cultura|Nivel general y divisiones COICOP|162.4851|6.8|35.9|Nacional|Septiembre - 2018
10|Educación|Nivel general y divisiones COICOP|166.5346|1.6|28.1|Nacional|Septiembre - 2018
11|Restaurantes y hoteles|Nivel general y divisiones COICOP|156.4246|5.7|34.6|Nacional|Septiembre - 2018
04|Vivienda, agua, electricidad, gas y otros combustibles|Nivel general y divisiones COICOP|215.507|8.8|65.2|Nacional|Octubre - 2018
06|Salud|Nivel general y divisiones COICOP|172.5763|5.5|40.1|Nacional|Octubre - 2018
07|Transporte|Nivel general y divisiones COICOP|191.3913|7.6|68.7|Nacional|Octubre - 2018
08|Comunicación|Nivel general y divisiones COICOP|187.8155|0.7|43.4|Nacional|Octubre - 2018
09|Recreación y cultura|Nivel general y divisiones COICOP|166.9487|2.7|37.9|Nacional|Octubre - 2018
10|Educación|Nivel general y divisiones COICOP|170.0009|2.1|29.7|Nacional|Octubre - 2018
11|Restaurantes y hoteles|Nivel general y divisiones COICOP|161.2576|3.1|36.9|Nacional|Octubre - 2018
04|Vivienda, agua, electricidad, gas y otros combustibles|Nivel general y divisiones COICOP|220.0981|2.1|66.7|Nacional|Noviembre - 2018
06|Salud|Nivel general y divisiones COICOP|182.333|5.7|46.1|Nacional|Noviembre - 2018
07|Transporte|Nivel general y divisiones COICOP|196.5066|2.7|68.2|Nacional|Noviembre - 2018
08|Comunicación|Nivel general y divisiones COICOP|193.5208|3|46.7|Nacional|Noviembre - 2018
09|Recreación y cultura|Nivel general y divisiones COICOP|171.6321|2.8|40.8|Nacional|Noviembre - 2018
10|Educación|Nivel general y divisiones COICOP|171.9664|1.2|30.8|Nacional|Noviembre - 2018
11|Restaurantes y hoteles|Nivel general y divisiones COICOP|165.4071|2.6|37.9|Nacional|Noviembre - 2018
04|Vivienda, agua, electricidad, gas y otros combustibles|Nivel general y divisiones COICOP|226.6993|3|45.7|Nacional|Diciembre - 2018
06|Salud|Nivel general y divisiones COICOP|191.9052|5.2|50.2|Nacional|Diciembre - 2018
07|Transporte|Nivel general y divisiones COICOP|201.2271|2.4|66.8|Nacional|Diciembre - 2018
08|Comunicación|Nivel general y divisiones COICOP|208.333|7.7|55.3|Nacional|Diciembre - 2018
09|Recreación y cultura|Nivel general y divisiones COICOP|176.0803|2.6|43.4|Nacional|Diciembre - 2018
10|Educación|Nivel general y divisiones COICOP|173.7237|1|32.1|Nacional|Diciembre - 2018
11|Restaurantes y hoteles|Nivel general y divisiones COICOP|169.794|2.7|39|Nacional|Diciembre - 2018
04|Vivienda, agua, electricidad, gas y otros combustibles|Nivel general y divisiones COICOP|233.7201|3.1|48.7|Nacional|Enero - 2019
06|Salud|Nivel general y divisiones COICOP|197.4877|2.9|51.9|Nacional|Enero - 2019
07|Transporte|Nivel general y divisiones COICOP|206.205|2.5|67.3|Nacional|Enero - 2019
08|Comunicación|Nivel general y divisiones COICOP|223.7092|7.4|63.7|Nacional|Enero - 2019
09|Recreación y cultura|Nivel general y divisiones COICOP|182.2543|3.5|43.5|Nacional|Enero - 2019
10|Educación|Nivel general y divisiones COICOP|174.7196|0.6|32.1|Nacional|Enero - 2019
11|Restaurantes y hoteles|Nivel general y divisiones COICOP|176.1325|3.7|40.1|Nacional|Enero - 2019
04|Vivienda, agua, electricidad, gas y otros combustibles|Nivel general y divisiones COICOP|248.6768|6.4|52.4|Nacional|Febrero - 2019
06|Salud|Nivel general y divisiones COICOP|203.7521|3.2|53.1|Nacional|Febrero - 2019
07|Transporte|Nivel general y divisiones COICOP|210.7001|2.2|63.6|Nacional|Febrero - 2019
08|Comunicación|Nivel general y divisiones COICOP|226.1415|1.1|51.7|Nacional|Febrero - 2019
09|Recreación y cultura|Nivel general y divisiones COICOP|186.2753|2.2|45.2|Nacional|Febrero - 2019
10|Educación|Nivel general y divisiones COICOP|177.646|1.7|31.8|Nacional|Febrero - 2019
11|Restaurantes y hoteles|Nivel general y divisiones COICOP|182.5376|3.6|42.2|Nacional|Febrero - 2019
04|Vivienda, agua, electricidad, gas y otros combustibles|Nivel general y divisiones COICOP|255.6783|2.8|55.8|Nacional|Marzo - 2019
06|Salud|Nivel general y divisiones COICOP|210.369|3.2|56|Nacional|Marzo - 2019
07|Transporte|Nivel general y divisiones COICOP|219.4872|4.2|67.5|Nacional|Marzo - 2019
08|Comunicación|Nivel general y divisiones COICOP|236.0623|4.4|54.1|Nacional|Marzo - 2019
09|Recreación y cultura|Nivel general y divisiones COICOP|189.9687|2|46.3|Nacional|Marzo - 2019
10|Educación|Nivel general y divisiones COICOP|209.4616|17.9|36.5|Nacional|Marzo - 2019
11|Restaurantes y hoteles|Nivel general y divisiones COICOP|190.4396|4.3|45.8|Nacional|Marzo - 2019
04|Vivienda, agua, electricidad, gas y otros combustibles|Nivel general y divisiones COICOP|263.2012|2.9|48.5|Nacional|Abril - 2019
06|Salud|Nivel general y divisiones COICOP|217.7389|3.5|58.7|Nacional|Abril - 2019
07|Transporte|Nivel general y divisiones COICOP|229.0584|4.4|68|Nacional|Abril - 2019
08|Comunicación|Nivel general y divisiones COICOP|244.3102|3.5|57.8|Nacional|Abril - 2019
09|Recreación y cultura|Nivel general y divisiones COICOP|195.9999|3.2|48.1|Nacional|Abril - 2019
10|Educación|Nivel general y divisiones COICOP|212.6984|1.5|37.5|Nacional|Abril - 2019
11|Restaurantes y hoteles|Nivel general y divisiones COICOP|198.2112|4.1|48.4|Nacional|Abril - 2019
04|Vivienda, agua, electricidad, gas y otros combustibles|Nivel general y divisiones COICOP|273.6695|4|55.5|Nacional|Mayo - 2019
06|Salud|Nivel general y divisiones COICOP|228.7921|5.1|63.1|Nacional|Mayo - 2019
07|Transporte|Nivel general y divisiones COICOP|237.057|3.5|70.6|Nacional|Mayo - 2019
08|Comunicación|Nivel general y divisiones COICOP|249.1176|2|54.9|Nacional|Mayo - 2019
09|Recreación y cultura|Nivel general y divisiones COICOP|200.6997|2.4|48|Nacional|Mayo - 2019
10|Educación|Nivel general y divisiones COICOP|219.6863|3.3|40.8|Nacional|Mayo - 2019
11|Restaurantes y hoteles|Nivel general y divisiones COICOP|202.6055|2.2|48.1|Nacional|Mayo - 2019
04|Vivienda, agua, electricidad, gas y otros combustibles|Nivel general y divisiones COICOP|281.0736|2.7|55.6|Nacional|Junio - 2019
06|Salud|Nivel general y divisiones COICOP|236.9165|3.6|61.9|Nacional|Junio - 2019
07|Transporte|Nivel general y divisiones COICOP|240.7657|1.6|63.6|Nacional|Junio - 2019
08|Comunicación|Nivel general y divisiones COICOP|266.8665|7.1|65.3|Nacional|Junio - 2019
09|Recreación y cultura|Nivel general y divisiones COICOP|208.1341|3.7|48.5|Nacional|Junio - 2019
10|Educación|Nivel general y divisiones COICOP|223.5381|1.8|41.5|Nacional|Junio - 2019
11|Restaurantes y hoteles|Nivel general y divisiones COICOP|207.737|2.5|47.9|Nacional|Junio - 2019
04|Vivienda, agua, electricidad, gas y otros combustibles|Nivel general y divisiones COICOP|287.2242|2.2|57.4|Nacional|Julio - 2019
06|Salud|Nivel general y divisiones COICOP|246.6508|4.1|64|Nacional|Julio - 2019
07|Transporte|Nivel general y divisiones COICOP|243.5064|1.1|57.3|Nacional|Julio - 2019
08|Comunicación|Nivel general y divisiones COICOP|267.4442|0.2|64.6|Nacional|Julio - 2019
09|Recreación y cultura|Nivel general y divisiones COICOP|216.1836|3.9|46.8|Nacional|Julio - 2019
10|Educación|Nivel general y divisiones COICOP|228.213|2.1|41.9|Nacional|Julio - 2019
11|Restaurantes y hoteles|Nivel general y divisiones COICOP|213.878|3|48.1|Nacional|Julio - 2019
04|Vivienda, agua, electricidad, gas y otros combustibles|Nivel general y divisiones COICOP|293.329|2.1|51.5|Nacional|Agosto - 2019
06|Salud|Nivel general y divisiones COICOP|259.4603|5.2|65.8|Nacional|Agosto - 2019
07|Transporte|Nivel general y divisiones COICOP|253.1342|4|57.1|Nacional|Agosto - 2019
08|Comunicación|Nivel general y divisiones COICOP|270.5675|1.2|48.2|Nacional|Agosto - 2019
09|Recreación y cultura|Nivel general y divisiones COICOP|225.1959|4.2|48|Nacional|Agosto - 2019
10|Educación|Nivel general y divisiones COICOP|233.9485|2.5|42.8|Nacional|Agosto - 2019
11|Restaurantes y hoteles|Nivel general y divisiones COICOP|221.5727|3.6|49.8|Nacional|Agosto - 2019
04|Vivienda, agua, electricidad, gas y otros combustibles|Nivel general y divisiones COICOP|299.168|2|51|Nacional|Septiembre - 2019
06|Salud|Nivel general y divisiones COICOP|281.0982|8.3|71.8|Nacional|Septiembre - 2019
07|Transporte|Nivel general y divisiones COICOP|265.0598|4.7|49|Nacional|Septiembre - 2019
08|Comunicación|Nivel general y divisiones COICOP|288.7594|6.7|54.9|Nacional|Septiembre - 2019
09|Recreación y cultura|Nivel general y divisiones COICOP|242.2378|7.6|49.1|Nacional|Septiembre - 2019
10|Educación|Nivel general y divisiones COICOP|236.3192|1|41.9|Nacional|Septiembre - 2019
11|Restaurantes y hoteles|Nivel general y divisiones COICOP|233.2019|5.2|49.1|Nacional|Septiembre - 2019
04|Vivienda, agua, electricidad, gas y otros combustibles|Nivel general y divisiones COICOP|304.8007|1.9|41.4|Nacional|Octubre - 2019
06|Salud|Nivel general y divisiones COICOP|294.2595|4.7|70.5|Nacional|Octubre - 2019
07|Transporte|Nivel general y divisiones COICOP|274.3506|3.5|43.3|Nacional|Octubre - 2019
08|Comunicación|Nivel general y divisiones COICOP|290.1029|0.5|54.5|Nacional|Octubre - 2019
09|Recreación y cultura|Nivel general y divisiones COICOP|247.0628|2|48|Nacional|Octubre - 2019
10|Educación|Nivel general y divisiones COICOP|240.0651|1.6|41.2|Nacional|Octubre - 2019
11|Restaurantes y hoteles|Nivel general y divisiones COICOP|239.127|2.5|48.3|Nacional|Octubre - 2019
04|Vivienda, agua, electricidad, gas y otros combustibles|Nivel general y divisiones COICOP|309.4466|1.5|40.6|Nacional|Noviembre - 2019
06|Salud|Nivel general y divisiones COICOP|312.847|6.3|71.6|Nacional|Noviembre - 2019
07|Transporte|Nivel general y divisiones COICOP|286.9334|4.6|46|Nacional|Noviembre - 2019
08|Comunicación|Nivel general y divisiones COICOP|311.5568|7.4|61|Nacional|Noviembre - 2019
09|Recreación y cultura|Nivel general y divisiones COICOP|255.3408|3.4|48.8|Nacional|Noviembre - 2019
10|Educación|Nivel general y divisiones COICOP|250.6401|4.4|45.7|Nacional|Noviembre - 2019
11|Restaurantes y hoteles|Nivel general y divisiones COICOP|247.0036|3.3|49.3|Nacional|Noviembre - 2019
04|Vivienda, agua, electricidad, gas y otros combustibles|Nivel general y divisiones COICOP|316.0254|2.1|39.4|Nacional|Diciembre - 2019
06|Salud|Nivel general y divisiones COICOP|330.324|5.6|72.1|Nacional|Diciembre - 2019
07|Transporte|Nivel general y divisiones COICOP|301.1997|5|49.7|Nacional|Diciembre - 2019
08|Comunicación|Nivel general y divisiones COICOP|341.3832|9.6|63.9|Nacional|Diciembre - 2019
09|Recreación y cultura|Nivel general y divisiones COICOP|261.4482|2.4|48.5|Nacional|Diciembre - 2019
10|Educación|Nivel general y divisiones COICOP|255.5638|2|47.1|Nacional|Diciembre - 2019
11|Restaurantes y hoteles|Nivel general y divisiones COICOP|255.1194|3.3|50.3|Nacional|Diciembre - 2019
04|Vivienda, agua, electricidad, gas y otros combustibles|Nivel general y divisiones COICOP|318.0346|0.6|36.1|Nacional|Enero - 2020
06|Salud|Nivel general y divisiones COICOP|323.7294|-2|63.9|Nacional|Enero - 2020
07|Transporte|Nivel general y divisiones COICOP|305.6389|1.5|48.2|Nacional|Enero - 2020
08|Comunicación|Nivel general y divisiones COICOP|341.8435|0.1|52.8|Nacional|Enero - 2020
09|Recreación y cultura|Nivel general y divisiones COICOP|274.5141|5|50.6|Nacional|Enero - 2020
10|Educación|Nivel general y divisiones COICOP|256.9216|0.5|47|Nacional|Enero - 2020
11|Restaurantes y hoteles|Nivel general y divisiones COICOP|265.7678|4.2|50.9|Nacional|Enero - 2020
04|Vivienda, agua, electricidad, gas y otros combustibles|Nivel general y divisiones COICOP|319.9809|0.6|28.7|Nacional|Febrero - 2020
06|Salud|Nivel general y divisiones COICOP|325.1671|0.4|59.6|Nacional|Febrero - 2020
