05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|112.2879|1|NA|Nacional|Septiembre - 2017
12|Bienes y servicios varios|Nivel general y divisiones COICOP|115.4941|1.7|NA|Nacional|Septiembre - 2017
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|118.1646|1.5|NA|Nacional|Octubre - 2017
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|121.695|3|NA|Nacional|Octubre - 2017
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|114.138|2.1|NA|Nacional|Octubre - 2017
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|113.0973|0.7|NA|Nacional|Octubre - 2017
12|Bienes y servicios varios|Nivel general y divisiones COICOP|117.0803|1.4|NA|Nacional|Octubre - 2017
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|119.5688|1.2|NA|Nacional|Noviembre - 2017
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|123.0467|1.1|NA|Nacional|Noviembre - 2017
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|115.6644|1.3|NA|Nacional|Noviembre - 2017
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|114.1215|0.9|NA|Nacional|Noviembre - 2017
12|Bienes y servicios varios|Nivel general y divisiones COICOP|118.5168|1.2|NA|Nacional|Noviembre - 2017
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|120.36|0.7|20.4|Nacional|Diciembre - 2017
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|123.7178|0.5|23.7|Nacional|Diciembre - 2017
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|116.6315|0.8|16.6|Nacional|Diciembre - 2017
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|117.436|2.9|17.4|Nacional|Diciembre - 2017
12|Bienes y servicios varios|Nivel general y divisiones COICOP|119.8176|1.1|19.8|Nacional|Diciembre - 2017
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|122.8752|2.1|21.3|Nacional|Enero - 2018
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|126.558|2.3|25.4|Nacional|Enero - 2018
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|115.7454|-0.8|16.9|Nacional|Enero - 2018
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|118.6538|1|17.6|Nacional|Enero - 2018
12|Bienes y servicios varios|Nivel general y divisiones COICOP|122.7189|2.4|20.4|Nacional|Enero - 2018
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|125.5566|2.2|21.7|Nacional|Febrero - 2018
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|128.7394|1.7|22.3|Nacional|Febrero - 2018
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|115.036|-0.6|16.4|Nacional|Febrero - 2018
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|120.7253|1.7|19.1|Nacional|Febrero - 2018
12|Bienes y servicios varios|Nivel general y divisiones COICOP|124.8704|1.8|20.3|Nacional|Febrero - 2018
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|128.469|2.3|21.2|Nacional|Marzo - 2018
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|129.6226|0.7|20.8|Nacional|Marzo - 2018
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|120.0687|4.4|17.4|Nacional|Marzo - 2018
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|126.1821|4.5|23.5|Nacional|Marzo - 2018
12|Bienes y servicios varios|Nivel general y divisiones COICOP|127.1891|1.9|20.4|Nacional|Marzo - 2018
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|129.9559|1.2|19.9|Nacional|Abril - 2018
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|131.2858|1.3|19.5|Nacional|Abril - 2018
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|124.9254|4|16.9|Nacional|Abril - 2018
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|127.7561|1.2|23.7|Nacional|Abril - 2018
12|Bienes y servicios varios|Nivel general y divisiones COICOP|129.3332|1.7|20.3|Nacional|Abril - 2018
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|134.2019|3.3|22.3|Nacional|Mayo - 2018
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|133.4078|1.6|19.4|Nacional|Mayo - 2018
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|127.3628|2|17.1|Nacional|Mayo - 2018
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|130.576|2.2|23|Nacional|Mayo - 2018
12|Bienes y servicios varios|Nivel general y divisiones COICOP|131.8763|2|21.1|Nacional|Mayo - 2018
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|141.151|5.2|27.5|Nacional|Junio - 2018
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|134.6168|0.9|19.7|Nacional|Junio - 2018
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|129.8016|1.9|18.3|Nacional|Junio - 2018
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|135.829|4|26.4|Nacional|Junio - 2018
12|Bienes y servicios varios|Nivel general y divisiones COICOP|136.0669|3.2|23.3|Nacional|Junio - 2018
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|146.7848|4|31|Nacional|Julio - 2018
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|138.1218|2.6|19.3|Nacional|Julio - 2018
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|129.6084|-0.1|19.6|Nacional|Julio - 2018
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|141.5414|4.2|28.6|Nacional|Julio - 2018
12|Bienes y servicios varios|Nivel general y divisiones COICOP|141.4245|3.9|26.5|Nacional|Julio - 2018
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|152.6743|4|33.5|Nacional|Agosto - 2018
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|139.9915|1.4|19.3|Nacional|Agosto - 2018
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|130.051|0.3|20.8|Nacional|Agosto - 2018
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|145.9741|3.1|31.3|Nacional|Agosto - 2018
12|Bienes y servicios varios|Nivel general y divisiones COICOP|148.3437|4.9|30.6|Nacional|Agosto - 2018
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|163.3911|7|40.4|Nacional|Septiembre - 2018
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|146.1856|4.4|23.7|Nacional|Septiembre - 2018
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|142.776|9.8|27.7|Nacional|Septiembre - 2018
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|160.1563|9.7|42.6|Nacional|Septiembre - 2018
12|Bienes y servicios varios|Nivel general y divisiones COICOP|160.1018|7.9|38.6|Nacional|Septiembre - 2018
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|173.0007|5.9|46.4|Nacional|Octubre - 2018
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|149.5775|2.3|22.9|Nacional|Octubre - 2018
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|149.9773|5|31.4|Nacional|Octubre - 2018
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|167.0385|4.3|47.7|Nacional|Octubre - 2018
12|Bienes y servicios varios|Nivel general y divisiones COICOP|170.0438|6.2|45.2|Nacional|Octubre - 2018
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|178.8975|3.4|49.6|Nacional|Noviembre - 2018
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|156.5108|4.6|27.2|Nacional|Noviembre - 2018
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|153.444|2.3|32.7|Nacional|Noviembre - 2018
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|172.9721|3.6|51.6|Nacional|Noviembre - 2018
12|Bienes y servicios varios|Nivel general y divisiones COICOP|177.5239|4.4|49.8|Nacional|Noviembre - 2018
